fval,d1,d2,d3,d4,lam,p1,p2
2.43,-0.4782148622168129,0.04510557823679153,-0.06602193334190343,-0.405996030930929,603.394962443686,1384.7719571429748 + 0.0im,1451.6228829832928 - 37.412064069142176im
2.76,-0.425983620198349,0.04409911584464794,-0.017292082601717586,-0.33356342205370737,576.9298445879464,1394.1278680962896 + 0.0im,1442.2360963281976 - 29.87076782833564im
5.5,-0.43140820446663153,0.041679836731429505,-0.01909422905387205,-0.23098323487991804,555.4660064779529,1394.7759296128077 + 0.0im,1437.969938190729 - 23.02807238861546im
3.17,-0.39819999362502645,0.0487486376007673,-0.10658497254703964,-0.3307428422330711,607.7913603292417,1374.7696930010877 + 0.0im,1436.1944861044497 - 15.34103905009003im
2.42,-0.4806128490747207,0.04392132989711495,-0.028510821987484274,-0.3161437751045213,570.7837052217759,1393.212955160751 + 0.0im,1447.516475406858 - 33.01393199512311im
2.29,-0.500154238572085,0.04739647786575691,-0.06934846639501605,-0.3065942043780439,579.1196359334255,1386.6944601835971 + 0.0im,1445.74709969195 - 28.92226631002602im
2.25,-0.44072194987734536,0.044418693325814634,-0.0824513752598862,-0.3225230838656558,572.8139625053168,1369.1871927806899 + 0.0im,1445.5940393098308 - 19.07881517856002im
3.0,-0.4869423903391879,0.04305168465470598,0.01618503508735296,-0.3897417600712891,539.5249999562367,1387.1175798045394 + 0.0im,1463.0160468851618 - 38.0092572530938im
2.55,-0.47939951263596686,0.04498163843912162,-0.04882711242507433,-0.3834617178291212,571.6256524729334,1377.8711658633104 + 0.0im,1454.5580488017483 - 31.55150627674258im
2.27,-0.46942555063683344,0.04563996618015796,-0.06070953122520554,-0.33139910129260375,566.896700600379,1378.169521765437 + 0.0im,1448.4637074910913 - 24.851103583082107im
2.33,-0.3865610191851301,0.04521365080950944,-0.04184183720162536,-0.34178065980107636,553.9707759661666,1371.2567136806053 + 0.0im,1445.0649014889343 - 17.749710359733342im
2.29,-0.44826487287238537,0.044775221228819134,-0.0774191753771776,-0.29613615993188835,559.5732064918793,1368.072606166972 + 0.0im,1445.8329985793569 - 18.141459576755178im
2.41,-0.548059661666334,0.04624904751910727,-0.13062004244242073,-0.17497754298642568,571.8784533314945,1380.9323610998283 + 0.0im,1440.669068437904 - 19.00829394727711im
2.27,-0.47854627957707646,0.04762427680175496,-0.05504685247828231,-0.29012881975727245,562.5695114984402,1385.1059782225202 + 0.0im,1444.9416367352117 - 24.844208154551584im
2.57,-0.4678117836977945,0.04847496943366818,-0.01773867599313457,-0.30796325420394555,567.631441505487,1393.9840629383086 + 0.0im,1444.106945485059 - 31.687899052345642im
2.42,-0.3929821489633569,0.045660551865051587,-0.03354447420860201,-0.3181232366297387,555.2620496161102,1382.0402285757666 + 0.0im,1442.3736975618676 - 19.2475723458537im
2.31,-0.4553862471480354,0.04343913919115347,-0.014005123069093878,-0.2971869341269729,544.6326478076219,1389.01064677934 + 0.0im,1447.6718683600348 - 25.749207395825724im
2.36,-0.48428851153277863,0.046101450844589074,-0.044589288837789516,-0.3460676340224948,565.3345381101105,1383.1689104656427 + 0.0im,1451.2342309866076 - 29.999526845870086im
2.83,-0.44454144345657864,0.045382132031219304,-0.007195559899161139,-0.3308228292392545,576.3637156114288,1395.6704960163902 + 0.0im,1443.7305517431867 - 33.689452037161736im
2.38,-0.46086976357629633,0.04832684958868548,-0.00820472758775126,-0.34946237344717046,544.8510929988672,1384.0484134169 + 0.0im,1451.5966036568295 - 28.611409414027932im
2.82,-0.45309245690066763,0.04497083947381491,-0.12290677192553107,-0.22008497137213362,575.1352355124485,1373.55402456438 + 0.0im,1438.2994382913257 - 13.389457441498957im
2.69,-0.4951397427877373,0.04651972820559138,-0.08497123662279076,-0.2788595161090051,593.9785084746771,1390.6651667728079 + 0.0im,1439.8002875027407 - 27.46582414253044im
2.4,-0.4795759144673346,0.0475388640082531,-0.016011680668206754,-0.3364467127657206,566.9605078890306,1392.7886145027016 + 0.0im,1448.9227622643887 - 34.9908673778779im
2.32,-0.5242456188345466,0.0445027470182255,-0.06831364837829733,-0.28720599438188255,575.9424345385794,1389.56703608831 + 0.0im,1447.8832780409207 - 31.391873275177886im
2.27,-0.4541016029940676,0.046576762032136766,-0.05936519815757569,-0.374398339568976,577.9773489210901,1375.7862401509751 + 0.0im,1449.2799652356755 - 26.581109468786977im
3.12,-0.42643036778463667,0.044327852910127676,-0.014898822852178951,-0.3613023973903757,592.5246850820537,1395.9040549404217 + 0.0im,1442.2838358313936 - 35.121918678898865im
3.71,-0.4389313417845338,0.047336974909132114,-0.06059765202732707,-0.3163077202681252,604.7523150004673,1394.1273186795559 - 2.2561141279918692e-7im,1435.0403284471308 - 28.12731889633999im
2.33,-0.45170337213862044,0.04180255930722425,-0.06242586921666673,-0.2871023815083275,564.3729739532534,1384.0379816232935 + 0.0im,1444.1552454509379 - 21.61902893093837im
2.68,-0.42566495599357235,0.04580299318144329,-0.09483370849204315,-0.22503823551116356,551.5899984165831,1367.7651608188357 + 0.0im,1440.559086000297 - 12.552307363927573im
2.25,-0.5227034146973096,0.04664922762559886,-0.09719728605452929,-0.2592135273553824,577.1135965013166,1382.996169203802 + 0.0im,1444.3402765572293 - 24.55316508263806im
2.29,-0.4702347112098765,0.046375398691797236,-0.09283921879168584,-0.2690118592481231,564.7577583689451,1371.088547099558 + 0.0im,1444.0359861220313 - 18.03997288677226im
3.19,-0.4656017283482237,0.04355470520028756,-0.09011381985143559,-0.2891722968902988,605.5525376526718,1391.3898809328093 + 0.0im,1436.8786089081702 - 25.436238044572207im
2.41,-0.4697538110767886,0.04629232613216794,-0.10298708492111475,-0.22933776882963214,554.4917171974113,1363.2108672582067 + 0.0im,1443.2190580848758 - 14.870173798105027im
3.52,-0.4916784846178151,0.04579324223408194,-0.08893459732716374,-0.3233183332324575,626.9473375798698,1394.8753088567614 + 0.0im,1437.6408660761635 - 35.23815660615363im
2.41,-0.4434555713368888,0.046273956539151694,-0.008537213467784285,-0.36637181111522443,570.9681373766913,1392.4101457517447 + 0.0im,1447.9347318262646 - 33.77650399571105im
2.54,-0.3351568026911409,0.046194081051839364,-0.036550782858688305,-0.3803699724088075,571.7410822422577,1376.1872989483243 + 0.0im,1440.8530655252387 - 17.050698934336566im
2.49,-0.4565919732466335,0.04548216071402496,-0.0395447032774144,-0.38675409716653186,564.1557902023217,1374.562794112335 + 0.0im,1453.3503817176218 - 28.268786921238487im
2.26,-0.5100309036953861,0.04429973379422156,-0.12142717929964306,-0.35641883012991626,615.7729174889599,1373.7443866794815 + 0.0im,1449.3071238647753 - 28.490835391381285im
3.37,-0.5041759427475355,0.04535096098492998,-0.0761956921375988,-0.27628837908469367,605.4484211266996,1395.574847843627 + 0.0im,1438.280650713808 - 33.04844482859931im
2.3,-0.45363396488169216,0.04737461655901243,-0.07928549640123411,-0.3270639807734071,586.1436477227578,1380.4132761003807 + 0.0im,1442.8699863797829 - 22.981184046717313im
2.74,-0.4274318072301436,0.04507223873369886,-0.05811649702021378,-0.32893660900056254,589.6647941245345,1389.2479543337124 + 0.0im,1439.654412536005 - 24.893664109609794im
3.3,-0.48271825623919284,0.04089539432154918,-0.03466556337492002,-0.31064705067578113,597.6528923018387,1396.9998872677832 + 0.0im,1443.772316157425 - 38.50921934124381im
2.5,-0.4679330060705117,0.04549569377400037,-0.04915504962883592,-0.3870039942163945,570.9752155448953,1374.8401929380636 + 0.0im,1453.5994214354068 - 29.55569995116797im
2.86,-0.42590789287867115,0.043286304368494025,-0.11185202247990213,-0.25938898910457564,582.8428540175087,1375.5513548339932 + 0.0im,1438.2438511735995 - 14.101075842646292im
2.63,-0.48895625911668933,0.04477435593011614,-0.06867707450134987,-0.19233608660377374,551.8462615877069,1388.4565039025022 + 0.0im,1440.0725416730547 - 20.011806159496633im
2.54,-0.43338734773351173,0.04457109396204878,-0.056730336174904486,-0.36620186208226935,598.3113562180912,1389.1736651408382 + 0.0im,1442.6510099956472 - 28.93211109401818im
2.44,-0.45189677357448604,0.04590530961464183,-0.03287182141396548,-0.34246910175879963,578.1022935743451,1391.4239225538054 + 0.0im,1445.0078784726497 - 30.91323773521599im
2.53,-0.4365893135972065,0.041171354246194884,-0.01981204410209804,-0.21333597709590554,516.702580253576,1383.9999565556454 + 0.0im,1445.0416030800695 - 17.164324957811072im
2.54,-0.3684683214812531,0.044160737898501876,-0.0863543914027271,-0.41296550929818254,614.817932602364,1372.0224946902672 + 0.0im,1441.683821010354 - 18.50082445976286im
6.33,-0.34655095776271483,0.04468416515242887,-0.06085825327615112,-0.307852669972323,591.9143161594892,1388.323359712534 + 0.0im,1431.0460450521507 - 15.978447224235943im
2.27,-0.4594956281925763,0.04512086728767437,-0.0637752172522327,-0.3009037642589317,565.4533317577448,1381.2708778505275 + 0.0im,1445.0027048054005 - 22.34559832559638im
6.8,-0.4526292740225377,0.044764373367230575,-0.0670838445160385,-0.2178333678780821,588.035974106025,1395.4981865248221 + 0.0im,1431.0905103012544 - 22.988364081782024im
2.55,-0.521419335001509,0.046130742720194455,-0.055069836005923745,-0.2905262675613199,583.656065030999,1394.0687923165965 + 0.0im,1445.9094271120732 - 35.65305780646109im
3.0,-0.43727771640158797,0.047648558919131695,-0.09914042015949373,-0.2852717126116324,594.487269778556,1382.2498324952867 + 0.0im,1436.4037310954684 - 18.16384175984115im
2.67,-0.46444085535008167,0.045905186813187684,-0.056433542106736456,-0.4285729835549325,585.6853821948166,1368.353213036798 + 0.0im,1455.8810134821208 - 32.80412745931737im
2.29,-0.5033816316541223,0.04716151400108733,-0.034558100178568425,-0.27022546708571704,546.600341454946,1387.9809672411252 + 0.0im,1448.1024280188153 - 27.084625810682592im
2.35,-0.40792899046433445,0.04689067357353963,0.008778221183607632,-0.3610739453851809,555.9030226813761,1390.772482573761 + 0.0im,1446.099770499311 - 28.31683073801579im
2.34,-0.37103746807620785,0.04388653230749973,-0.017493593761471707,-0.36298913477712486,557.4691778757334,1382.3158022803502 + 0.0im,1444.3390166091265 - 20.880446262329087im
2.47,-0.5139152594429558,0.04301306643394027,-0.0835304025565149,-0.2959445341666842,596.3612695066926,1391.450724298474 + 0.0im,1444.6033995170792 - 32.12091954346443im
3.49,-0.40315520572692626,0.042853044931826685,-0.14610568463729254,-0.20709075376207509,576.7217358591822,1361.283817621659 + 0.0im,1436.6850055013922 - 8.118749305810823im
3.25,-0.4025552884872486,0.04680314888542541,-0.061357809905778465,-0.30315434603326746,585.3187122688813,1388.088152130897 + 0.0im,1435.591863867027 - 20.053669599403314im
2.45,-0.45694734572077855,0.046024258661357474,-0.05210121625883009,-0.2721497224592435,562.3135457474855,1387.5837629764344 + 0.0im,1441.8487110609967 - 22.71573446436637im
2.85,-0.48935065341300554,0.04585721733419798,0.006139561517121278,-0.3775421237919269,540.8455290950726,1385.3568311856911 + 0.0im,1459.8609676136698 - 35.6807429325327im
2.58,-0.532417925097786,0.04882677945930539,-0.03326092272847761,-0.209586628638603,507.37171138014236,1373.8197105176207 + 0.0im,1451.4283924825015 - 20.385443936161057im
2.5,-0.41492970952615826,0.04054556253049087,-0.10796420752313457,-0.2941428713782346,580.6752026111077,1367.6585757294931 + 0.0im,1442.1760876605822 - 14.2290114072345im
2.32,-0.4370478565070747,0.0405961903024981,-0.07826786648649324,-0.3444637976909596,592.7754427344516,1383.010762334023 + 0.0im,1444.2767941335912 - 23.646081016040263im
2.25,-0.4662387011108775,0.04509381687620819,-0.07303677803259348,-0.34558436470521975,577.1106318245913,1375.1462387806096 + 0.0im,1448.4567899714043 - 24.59746109350211im
2.38,-0.4633073122623171,0.04676771525680294,-0.022789597372135935,-0.34192093365410975,546.9989810908944,1380.9511344862942 + 0.0im,1451.35946818055 - 26.739647859486315im
3.15,-0.5164722283434671,0.04656660275182003,0.003875724209829401,-0.26144765198835473,568.3319533388501,1397.4131277048098 + 0.0im,1446.4970761453178 - 38.98122252096001im
2.2,-0.4620774058869197,0.04522428343886248,-0.10382832083403726,-0.38604265040550134,613.7690708893678,1372.012621346998 + 0.0im,1447.353285004911 - 25.710534016743114im
2.91,-0.44201760324822376,0.04627968680802472,-0.07094630154833495,-0.2810865598318724,583.1919580560533,1388.5332255541232 + 0.0im,1437.5000815109563 - 21.83038104398213im
2.92,-0.44452964506607123,0.04913912861444791,-0.13382013071174725,-0.2494601376846448,590.1915061770135,1367.4561626965462 + 0.0im,1437.233704234218 - 12.681048909975612im
6.83,-0.4182839139093022,0.046643150119047225,-0.06153713911454317,-0.26903069193583345,595.5928873841257,1394.3608261980296 + 0.0im,1430.6768631141967 - 22.537461757274635im
2.64,-0.46126575981212725,0.048395020446510034,-0.07300346097320652,-0.3437070977541108,603.5951602269469,1389.0574873765556 + 0.0im,1440.5931893138325 - 29.200542739227437im
2.26,-0.4514610835149916,0.045502301660416036,-0.06591737314998306,-0.35967424086275235,588.4528048635315,1382.8249908837465 + 0.0im,1445.8193370160577 - 26.93789568776965im
2.36,-0.48301518950794986,0.0453979108499654,-0.04911907668705101,-0.3206249550157394,577.8106679586864,1390.4379801912398 - 1.1681414751839522e-7im,1446.2927604278173 - 31.141471863358493im
3.81,-0.4750426369176235,0.04720017564468006,-0.10799653949387364,-0.2543202703273358,608.6372016972989,1390.708619493494 + 0.0im,1432.657349831816 - 22.20851534833266im
2.42,-0.45762854350527515,0.04463569412735299,-0.09251689437893823,-0.3149855427921344,594.8312582099566,1382.4833605587557 + 0.0im,1441.6025191329484 - 22.54301804097398im
2.65,-0.5181486025789525,0.04469237524956871,-0.08937558195442132,-0.35296170650108305,580.7961912789666,1363.8733750136134 + 0.0im,1454.7153923296407 - 29.128190656972205im
2.98,-0.4013442434131122,0.04416034243159651,-0.004734691457888934,-0.3934771010077296,592.2221645124076,1395.326244283376 + 0.0im,1443.167751123864 - 35.01628830838074im
2.42,-0.44286612413117665,0.04538046505448035,-0.07693987321761935,-0.2661163917982415,560.9918835255073,1377.6573951456687 + 0.0im,1441.999082224686 - 17.50186290779326im
2.73,-0.4915987946301135,0.04549150875183065,-0.11643765256870425,-0.22090480232275836,583.2329349893984,1382.9690443706313 + 0.0im,1437.9948925256515 - 18.335471631967895im
2.33,-0.44940679294422164,0.046226563397282386,0.0009168338192868525,-0.28901262126401966,538.1816967022929,1390.2543175352478 + 0.0im,1446.5900698842984 - 25.548913326300887im
2.92,-0.47552026390568247,0.0428127726611729,-0.04319451750569338,-0.2811750826385907,582.142451451919,1395.190415469879 + 0.0im,1441.4284895659493 - 30.74613038014437im
2.81,-0.4755741010292635,0.04681321808232275,-0.11607044359152249,-0.36424995827366446,639.1275825298364,1385.9067844507083 + 0.0im,1439.6194790524023 - 29.140174165083753im
2.7,-0.4839042760256268,0.04347460045689477,-0.03574862193688831,-0.3272560046047386,588.6386664757124,1395.3141175448632 + 0.0im,1446.1914984816412 - 37.257824166019255im
2.48,-0.49546720089573615,0.04600183494007506,-0.0840648902171198,-0.32490872402966914,603.2586493871402,1389.5642477866613 + 0.0im,1443.309261179003 - 31.518903043795994im
2.32,-0.523376638560165,0.04629093775732072,-0.1325381390184786,-0.31785530040094134,623.3401963055353,1381.4737161015905 + 0.0im,1443.3948041929696 - 27.920817330660743im
2.38,-0.4901731808287265,0.04331638894238943,-0.02788494001681073,-0.3354516007320419,565.8149230313113,1390.9005596282582 + 0.0im,1451.912426822434 - 34.2890163131035im
2.36,-0.4790113800411777,0.04392741271592118,-0.1218821956293787,-0.2878520221188957,598.7992155891523,1376.7977629979212 + 0.0im,1441.778072055188 - 19.660250701056313im
2.76,-0.5027177734505051,0.04713503379741962,-0.08780812841934948,-0.31477854930974347,610.6216179020756,1392.0279251571308 + 0.0im,1440.8144276393652 - 32.96326092297235im
2.92,-0.5143143782653634,0.0458658936518059,-0.06396823429447729,-0.3814243069868971,573.5721554932717,1369.9654548183573 + 0.0im,1457.9749669906412 - 34.02518453238583im
2.75,-0.4423461079904449,0.04495564497263081,-0.13035898705142385,-0.2554172067778863,587.9500257650941,1368.85266813842 + 0.0im,1438.9548176208234 - 13.253778468426669im
2.26,-0.47622314236959307,0.04399365917995253,-0.08787592939720133,-0.2904033592208871,566.973899122183,1372.3962210896982 + 0.0im,1446.5245649996734 - 20.223172399622968im
2.23,-0.5076160980322977,0.04631598054505342,-0.12400548251262605,-0.26061685725653355,579.1160325683189,1364.6273712790435 + 0.0im,1444.8099403394556 - 18.58492161711468im
3.58,-0.48776813345088493,0.04581085209747616,-0.07427847368944186,-0.30834569122971767,615.7342595752087,1395.6980462930453 + 0.0im,1437.7055615672514 - 34.704092784863164im
4.35,-0.4343611483220698,0.04451705953236702,-0.07867536680780508,-0.34465875741698215,629.6579649369621,1394.5612240048542 + 0.0im,1433.716757292324 - 29.794650757950276im
2.35,-0.48438834647024387,0.04398392524446921,-0.04284520604523281,-0.3254528932556484,557.7704765466339,1383.5294787328896 + 0.0im,1451.116687183911 - 27.96974604176847im
2.27,-0.49801638129276377,0.04484238966888197,-0.11254293067369261,-0.3307458140809773,611.0536491043873,1381.2817374029128 + 0.0im,1444.6653822212593 - 27.04159450628188im
2.34,-0.4937993143245465,0.04387518684212065,-0.0993660514828944,-0.284780170514945,590.3076731289789,1384.2509852230614 + 0.0im,1442.8715013696587 - 24.15134865143004im
2.4,-0.47931781946986907,0.04642384903497943,-0.03111168525604663,-0.32899385970714023,547.6689568147433,1380.8157760804784 + 0.0im,1451.6868694964862 - 26.956844527075567im
2.33,-0.5043696194182994,0.04369877790400103,-0.1179681555594585,-0.24880510353030205,584.7683724245724,1379.6674637751291 + 0.0im,1442.2288108374319 - 20.245072922746758im
2.57,-0.5160113202308193,0.04442018790666272,-0.10615907364457362,-0.3305982940802115,622.8291557692963,1390.2600600534029 + 0.0im,1443.4981061023955 - 34.78031041975376im
3.22,-0.4114691050465072,0.0434894817995328,-0.10439505264732152,-0.3217806531827388,610.569234655973,1382.0348213636707 + 0.0im,1436.429246263914 - 17.84507168167632im
2.33,-0.5134017725035537,0.045892651424812185,-0.059998451606718024,-0.299301182997842,575.5990266129003,1389.8664858292361 + 0.0im,1447.4863627152897 - 31.809408843370026im
3.56,-0.4651557010196297,0.04518145426390632,-0.09786610408106777,-0.29093199622322063,614.0297201857313,1391.542783000314 + 0.0im,1434.7610379385703 - 25.12829132290523im
2.78,-0.4878812115285485,0.047766765027207767,-0.1304065689678949,-0.3153673140606892,627.7804637466907,1382.603510743089 + 0.0im,1438.0671568638668 - 23.573211981926175im
3.0,-0.4106483406678521,0.043474832403945986,-0.08243478416175098,-0.3020097536038384,590.6207731239374,1384.503674603625 + 0.0im,1437.2161073835764 - 18.52548790085575im
2.23,-0.41166797995596677,0.04217073436426619,-0.0713769272041113,-0.37682924599798956,583.1245969815096,1370.2042648339525 + 0.0im,1447.1086211955128 - 20.753978267403934im
2.27,-0.4639874049268893,0.04679443545379024,-0.04674668067179966,-0.2899396175260749,552.898549785217,1382.7757846047502 + 0.0im,1445.7045370368112 - 22.84974077051584im
2.85,-0.524921686819804,0.044868433951044,-0.06065549279123838,-0.3682829716499559,573.734963387735,1379.2231524374024 + 0.0im,1458.0459861989048 - 36.62209173330111im
2.52,-0.5035273995800017,0.0430363736491823,-0.010485718908944869,-0.3018629536195221,564.6513725233814,1395.5828048623143 + 0.0im,1450.64366613023 - 37.19685024640359im
2.22,-0.4810635187685275,0.04921813539028155,-0.09256464211645062,-0.2934181856747844,572.4243863894512,1369.8317745500226 + 0.0im,1444.7578691410308 - 20.3354609792775im
3.36,-0.42197218993180946,0.04601131772346587,-0.03900154055791812,-0.31742084413839244,589.6555556679455,1394.1019134742362 - 2.0389630492073837e-7im,1436.9842613574442 - 27.329881754369403im
2.28,-0.455801768608151,0.0459180422069117,-0.03365465265446994,-0.34947933174026935,564.0290954654057,1384.9738847848553 + 0.0im,1448.8305236108224 - 28.18440865285803im
2.26,-0.46214298787013247,0.046666811352552115,-0.1104053581189838,-0.30125314829521005,585.9700114747604,1366.4773078900641 + 0.0im,1443.3733083491982 - 17.970477304170675im
3.18,-0.4947242167513486,0.04704003421838851,-0.1356071999403891,-0.2179235272805255,599.3600485892218,1383.1661762735287 + 0.0im,1434.8774370688136 - 17.413654206448395im
2.47,-0.4812713986190793,0.042453422361918,-0.0927986613967903,-0.24559892984437898,574.7449626370686,1384.743636720779 + 0.0im,1441.2047341211057 - 20.57698054997106im
2.3,-0.43871859640526994,0.047108791427975825,-0.050336941519845725,-0.396834879203912,592.6085450029655,1384.6114656344166 + 0.0im,1446.7715140226628 - 30.59943104503611im
4.52,-0.4493667367099253,0.042928848129390164,-0.07341115884736511,-0.18640138830886557,578.7750698609736,1394.5094645435036 + 0.0im,1430.8165507256897 - 19.806446588921027im
3.22,-0.4776881443148589,0.044768383642151244,-0.014934588116414162,-0.2925112526575901,580.9719550688027,1396.9781287725018 + 0.0im,1442.88739064593 - 35.8645182623568im
2.29,-0.5192820844053857,0.04638116155033969,-0.04765606748317004,-0.27030165703534215,554.5958153335235,1388.3062225814242 + 0.0im,1448.5697180750806 - 28.642477091274706im
2.26,-0.4877678225017906,0.04564812781694456,-0.060247498423147264,-0.3156257850680178,570.2708561952694,1384.4126738558143 + 0.0im,1447.7554481636892 - 27.543529145273254im
2.26,-0.47968336633748476,0.04569486275635852,-0.05996456832795612,-0.30580167421257387,562.2967664267364,1381.1299886656584 + 0.0im,1447.509181492558 - 24.608611091139895im
2.87,-0.45862012499772825,0.04873792642474569,-0.03484356285319201,-0.3317404972685573,588.6766402252796,1394.3748704058082 + 0.0im,1441.3527927703224 - 33.19021346811502im
2.22,-0.5274795276496115,0.04614291552736653,-0.10938247879257516,-0.2846515646862833,585.9767805605643,1377.9274924737415 + 0.0im,1446.5387057966805 - 25.164348357795237im
2.26,-0.4806558901115959,0.043204444497521574,-0.07049139775605437,-0.33310451346382824,580.0508825855779,1382.9992545358145 + 0.0im,1448.3659187009716 - 27.55514126832831im
2.2,-0.4415798949024936,0.044931526889992475,-0.1031505947880545,-0.351007077650747,594.6185203884603,1361.1094443212523 + 0.0im,1445.5904889984945 - 19.29396638630372im
2.29,-0.46956919333521296,0.04409769403828118,-0.07184550647819662,-0.3515806721139633,577.3476136244936,1375.3475399971403 + 0.0im,1449.7217302697977 - 25.554655030778843im
4.44,-0.3961755444917672,0.04511628148608678,-0.02911254444069753,-0.20471791762903657,559.851540253744,1394.6642200738886 - 4.4907731053727525e-7im,1431.256468092176 - 18.715137624223036im
4.21,-0.4364070708909752,0.04330056650294041,-0.06940264055669003,-0.17546587217489215,566.8905130385458,1392.791395950029 + 0.0im,1431.6388777418424 - 17.44567823059772im
3.25,-0.45477658785929675,0.04521093660476664,-0.04224128017808433,-0.3644165513388334,610.6826067048398,1395.8332958801534 + 0.0im,1441.8138388958973 - 38.56579187151006im
3.25,-0.44377537416781976,0.04668708681527391,-0.00771201345258106,-0.36258456395312466,593.8903966338854,1396.729623733293 + 0.0im,1443.4643893342566 - 39.456900017156656im
2.24,-0.4685588746092514,0.04697205751920752,-0.0664479475191208,-0.30463980600734697,567.6773376672156,1380.528963580688 + 0.0im,1445.178774906393 - 23.154358936776507im
2.32,-0.4735934068512414,0.04198000601255615,-0.06430856786006321,-0.3599110673826307,580.7491593919257,1381.6090425821922 + 0.0im,1451.0312383182927 - 29.0508362246944im
2.64,-0.4434637882005269,0.04618003554903323,-0.051567893650465275,-0.31784104030684635,583.3141193484175,1390.3478447716864 + 0.0im,1440.6762905843923 - 26.43704983186944im
2.31,-0.44848053476873184,0.04385663993866148,-0.06596617379496574,-0.2898060405653325,554.3494879295068,1374.4309099468014 + 0.0im,1445.9091737934348 - 19.010241114134853im
2.24,-0.42150078713839784,0.04752280669919362,-0.042520856695424734,-0.3960021685393822,582.05989715662,1381.2160643743211 + 0.0im,1446.7487285957413 - 27.236331548744104im
2.84,-0.39899043514168797,0.04627697868754156,-0.09763994988938396,-0.2985480005910262,585.2863132821642,1373.3548705437968 + 0.0im,1438.1454261655624 - 14.299193498517743im
2.67,-0.4661424453074343,0.044322250463752676,-0.10696436147944943,-0.27059156051279487,592.7341635955042,1382.9596868257725 + 0.0im,1438.870841725618 - 19.687693689755605im
2.69,-0.45256748938371183,0.04738436469770054,-0.0550780700831577,-0.30502582024577723,582.6766356331108,1390.5514132505177 + 0.0im,1439.9601221202672 - 26.265165206723495im
2.33,-0.4533635030930773,0.04381574849839942,-0.01623260481571797,-0.35447725687299453,564.8363425186399,1390.4130365557764 - 1.884109298671367e-7im,1449.7539942165752 - 31.79960201562313im
2.37,-0.3983845177413567,0.04589364283677885,-0.020830685618004545,-0.35265114474179576,540.8311898732604,1369.9145108136752 + 0.0im,1448.3748659190437 - 19.66982569154529im
2.57,-0.3888917549547928,0.04587877741214141,-0.06071452356173839,-0.33967473581746616,579.7942655401382,1380.2359734211432 + 0.0im,1440.1276609667098 - 18.770930640255244im
3.5,-0.4451613933616465,0.046245162021113104,-0.027831903888296435,-0.3183224286077198,592.4465143768468,1396.2887764908141 + 0.0im,1438.808977975052 - 32.96041157628585im
2.45,-0.43021789829830537,0.04380445799219022,-0.08792875188238475,-0.3261354053805345,591.9033159000152,1379.7962142435983 + 0.0im,1441.403614244827 - 20.166270990501832im
2.94,-0.5128674756207487,0.044883760658154345,-0.04205309531411468,-0.27352326006225686,584.4912565366815,1396.3428196869265 - 3.5441800472199906e-7im,1443.7009786068322 - 36.08445272565811im
3.05,-0.4605615710640503,0.04377253222534251,-0.05945938885798985,-0.3276334629185117,603.7217541769003,1394.254222353832 + 0.0im,1440.2328174351615 - 32.16724256048702im
3.2,-0.45313359536744874,0.046503005422036434,-0.018256722718256048,-0.35903550723801003,597.3677239013481,1396.5202914785925 + 0.0im,1443.3970275653635 - 39.60941118831954im
3.93,-0.4432912576962274,0.04570323021995615,-0.022633216599537515,-0.3455454991252839,605.1508364063993,1397.1293716265868 + 0.0im,1439.4591746096748 - 37.99262843566657im
2.43,-0.4452814691960162,0.04383762914821884,-0.05062533409595238,-0.34766532484528334,553.5748643613083,1363.6793041867236 + 0.0im,1450.892205748106 - 21.779248581793873im
2.35,-0.4479921327121714,0.04434514645354866,-0.05154099883418417,-0.38601234222891834,573.8999437198064,1375.2667553776143 + 0.0im,1451.415587325886 - 27.060499137086744im
2.56,-0.5055548550694704,0.04204245721565835,-0.03117462315849035,-0.32921869217902167,551.2178788408404,1385.5359167053757 + 0.0im,1455.7705422235538 - 31.604773590075236im
2.36,-0.5377184887929867,0.04814132235892479,-0.0490035700454315,-0.23936412680675315,558.0741999649925,1392.1569995168936 + 0.0im,1446.0910756094763 - 30.194196253610464im
3.22,-0.4258837255635197,0.04878934433353302,-0.03722842256484698,-0.3143456659204243,585.0519732309026,1393.378727719129 + 0.0im,1437.0234455588773 - 26.87520729849649im
2.26,-0.440470024257403,0.04881243040980046,-0.049262507150334936,-0.39601541935563095,580.4260486958034,1376.778191549533 + 0.0im,1448.6670180697226 - 27.80428492675431im
3.99,-0.4358578928282211,0.04294551560067888,-0.0782904491682994,-0.37406678893113676,637.2879027314649,1394.4710506318045 + 0.0im,1436.4980634030717 - 33.30382282038323im
2.2,-0.4794823252230839,0.04689289896637016,-0.1294857069840466,-0.31490897821681546,602.7198350402994,1361.4187129411896 + 0.0im,1444.057443993617 - 18.921909579355592im
2.53,-0.4111690177316879,0.04528674330060294,-0.020373515654306867,-0.32225785998193307,563.3690753953457,1390.0583389763617 + 0.0im,1442.0199783251965 - 24.46346837551337im
2.79,-0.4732781923371481,0.045127045801844144,-0.01536827467274593,-0.2856306356226449,568.7150161435087,1395.743029776587 + 0.0im,1443.580517706657 - 32.182354677746524im
3.44,-0.5080507405007451,0.045628499039768046,-0.05311309168768406,-0.2822213684346282,599.9545415076313,1396.8225562539376 + 0.0im,1440.6732290338248 - 37.31811604841303im
