i,fval,d1,d2,d3,d4,lam,p11,p22,p1,p2
4449,3.17,-0.5607088142191681,0.07543835324923168,-0.12430558448771381,-0.2503297729970285,607.3812907100597,1365.6251884939902 - 65.34139516824261im,1439.3369328861552 - 13.90228002829458im,1380.9969833752407 + 0.0im,1430.0343233114183 - 24.632954331146355im
4469,2.35,-0.4370740692591757,0.05110641069679483,-0.03716320930643145,-0.3374571519883124,570.2919244198345,1370.9750201887382 - 58.28977471385074im,1447.4506540746613 - 16.910123199940408im,1386.1195879051572 + 0.0im,1442.8079107120327 - 25.713398669523052im
4472,2.43,-0.496758181228415,0.02681808195756718,-0.01703564132851415,-0.28621654580982037,557.0583438869787,1375.6336187238649 - 40.2068081362324im,1455.5371610220088 - 25.343417365366005im,1395.062878110678 + 0.0im,1455.5421060700874 - 33.016571322479656im
4474,2.74,-0.5173147755742751,0.025305422543354075,-0.05362000082299895,-0.3447261288846985,578.6419061700386,1374.9098464737647 - 51.27000085009133im,1459.1806595853636 - 25.378477844301017im,1391.6647286522848 + 0.0im,1464.6392730114899 - 39.58398132055326im
4479,2.24,-0.5064341606998675,0.06820168519110824,-0.041522371123260446,-0.26796907224855915,545.9556014241598,1372.0351234064997 - 62.87334512997774im,1449.0436642540828 - 16.86684439307645im,1379.088491374938 + 0.0im,1441.7400848675245 - 24.137934103162113im
4490,2.97,-0.4794867119602569,0.018754573305084128,-0.02786557877060155,-0.3732595371315286,564.1975787660399,1374.8481568790926 - 51.408196897109484im,1463.3036264313625 - 23.68848152119388im,1390.5532649884096 + 0.0im,1468.7817350970242 - 35.69860138684905im
4491,2.77,-0.4106829194369266,0.022540314156986478,-0.015334641478076241,-0.38264589918496095,597.8804408815528,1374.3733496195164 - 37.35513430041148im,1446.0525041783842 - 25.67523595865871im,1396.477883371619 + 0.0im,1452.12387472096 - 36.8398480390485im
4493,2.95,-0.530879814492483,0.02719475952293898,-0.06763039924920908,-0.30193931774430577,555.3101698371264,1373.0014121179618 - 58.841097696975346im,1461.8125051033594 - 18.74362350057477im,1383.1579661142484 + 0.0im,1461.2435771005664 - 28.789470536660396im
4495,2.72,-0.4029012407033157,0.07028901343632224,-0.004894908841172614,-0.3466591032221568,560.6303437061997,1371.0644250915013 - 59.98144114599607im,1443.074671762508 - 15.952639870926536im,1385.3154294107126 + 0.0im,1436.0230507526135 - 23.69197792980755im
4496,2.54,-0.5178830406233745,0.0790965116111552,-0.08351563331662792,-0.34785168324067944,599.8543517043923,1365.607054833139 - 71.4699246776651im,1443.1079301192312 - 15.805650351482711im,1367.8312522947144 + 0.0im,1434.7893654816808 - 28.2635627317354im
4505,2.36,-0.3507562564809156,0.04516274842954005,-0.016265239170288097,-0.41967878337555964,577.5215318930822,1368.700258344604 - 60.16790136115936im,1447.4912812317832 - 14.92241298220532im,1383.3763582884742 + 0.0im,1443.7562561677748 - 23.595503727972332im
4507,2.47,-0.48646794567980567,0.012470827685097816,-0.03977724398551546,-0.29265214444871307,573.430956254803,1374.3046706994905 - 37.23487587740798im,1455.910425945989 - 24.33217897889294im,1395.6215562765303 + 0.0im,1458.4909433913867 - 32.63888208609721im
4512,2.58,-0.5474527270945867,0.05935203461702833,-0.04389210298231448,-0.31596926307798834,548.1948144386099,1373.4958058271352 - 66.41628620250901im,1456.2834468081728 - 20.82590924987408im,1374.752958471366 + 0.0im,1452.008838618295 - 31.804904063182658im
4528,2.63,-0.42174416402906023,0.0038799693947436376,-0.10648996571577035,-0.33015914253544865,591.3194150804222,1366.6717463116177 - 55.31264344973259im,1455.769271213807 - 11.773017733914847im,1383.7770009672124 + 0.0im,1455.65752074077 - 19.161871707779603im
4539,3.03,-0.47991222653316323,0.01155841378847891,-0.05147314841462816,-0.347142625503714,564.5000776268311,1373.0974675534794 - 52.792897033742925im,1463.361365082484 - 19.425786566524632im,1388.4988327734038 + 0.0im,1466.9966690276224 - 29.408538603986518im
4541,2.46,-0.4506470469294246,0.03900782664428229,-0.018591401438352802,-0.36753568378405854,554.6987752514357,1373.0889141805676 - 58.62095422133473im,1456.3460136721178 - 19.632401913332995im,1384.9570937879657 + 0.0im,1454.482127484724 - 29.258504408686207im
4542,2.61,-0.5323969904265351,0.06402212912805047,-0.07042288817958542,-0.28098022199828065,584.1236979901302,1372.3411180712878 - 58.625433371060026im,1443.1240014241023 - 19.549800453220634im,1389.5036993724511 + 0.0im,1438.3010735398539 - 31.35613302183138im
4545,2.76,-0.31486038307366326,0.006918078670411651,-0.029032409533096763,-0.38515634643736424,557.2437460555988,1368.4972073111003 - 55.09928908591869im,1455.9910007586418 - 11.591419246174864im,1383.2226468807455 + 0.0im,1452.8077480904692 - 17.03675858245642im
4547,2.39,-0.5477437510132336,0.04744283114873172,-0.05329101268967876,-0.27943281082291926,557.5947626279802,1374.718630470251 - 56.73204441232189im,1454.259107899043 - 22.14202092314279im,1387.8480549986616 + 0.0im,1451.6266132068527 - 32.39215998753282im
4551,2.47,-0.43962372123775595,0.07000505271777925,-0.052848732004677004,-0.3527519013315568,579.6978194232795,1367.0342209603398 - 67.08686217436124im,1444.473560289867 - 14.010085611647325im,1372.947450578525 + 0.0im,1436.991854742694 - 22.557606120791423im
4552,5.55,-0.4926073277056018,0.011420542098984222,-0.0858805621272346,-0.2523258174513155,599.161820286667,1371.923826769159 - 35.855008732883924im,1447.6972614710999 - 20.73738137444404im,1396.0638976750006 + 0.0im,1449.5248311506475 - 29.75642238277431im
4554,3.12,-0.36290032306799047,0.014045935118956306,-0.04614908109574598,-0.3834112490872311,549.3895861173031,1367.922392086669 - 63.3211504932262im,1459.9259763999921 - 10.77813599335385im,1369.2796352709424 + 0.0im,1456.7245878846988 - 16.67085603447345im
4556,2.61,-0.4812803633237845,0.03376165283980148,-0.019912943577831597,-0.33592624181160535,582.735872406986,1376.483700775517 - 39.803629665236606im,1449.0676129211831 - 28.841919931457745im,1396.1708317733728 + 0.0im,1453.1110174803184 - 39.816342747906596im
4557,2.71,-0.5711977358553133,0.0783720940541475,-0.050115126358507046,-0.24913593916882126,567.1448858277901,1375.7352567868159 - 58.04537424318106im,1441.8120661104367 - 22.506254065648275im,1391.2019287944715 + 0.0im,1436.704402912128 - 33.997929428054604im
4559,2.47,-0.5103927747567155,0.05681306625598857,-0.03563158411370218,-0.2833779985357066,565.68023100333,1375.0120500390726 - 52.50109714932704im,1446.2582727106112 - 22.146851261889413im,1392.0958688799149 - 3.416477629164546e-7im,1443.0354010202338 - 31.897821562748387im
4562,3.22,-0.4583009174185532,-0.007299887293006235,-0.07595984579968895,-0.3151419817527025,566.1647572641559,1371.0853778279322 - 49.814226213943606im,1463.2986600455883 - 14.81917186471299im,1388.5904872704616 + 0.0im,1465.5172725865662 - 21.923378042791796im
4564,2.41,-0.36791590653192374,0.044697590537883636,-0.07051916402604866,-0.4326803248593953,612.0842576213324,1362.5402050052703 - 64.88700991462147im,1445.8685679364417 - 11.632739187237386im,1374.9265718487818 + 0.0im,1442.9328370920953 - 21.392189657861227im
4565,2.26,-0.4633079242841065,0.06308366003763224,-0.038626495441149516,-0.30329893924446333,553.2652830141691,1370.6591093869497 - 63.09692935069958im,1448.6794334956421 - 15.631806786278178im,1378.260080733902 + 0.0im,1441.6461656416598 - 22.85348578272105im
4595,2.96,-0.5135556576555651,0.0476605857422222,-0.045493827773939496,-0.2814743559230114,587.6126719784961,1376.0427528812886 - 42.97089569913916im,1442.050140268645 - 25.56163937371072im,1396.0970480499138 + 0.0im,1442.7976089734564 - 36.55651143934306im
4598,2.62,-0.5734973206661831,0.03592209901443687,-0.07602553134052784,-0.2391047373467554,548.819654420071,1373.9045735787497 - 57.134779424303424im,1458.9799921981175 - 19.552310270862755im,1384.9782799666325 + 0.0im,1455.9494494045491 - 28.475847748448224im
4601,2.54,-0.42729748605071793,0.03488767175275864,-0.01658044228852755,-0.3931173301544075,556.7348581958108,1372.2348213839007 - 59.87337767981087im,1457.365023052539 - 18.595843026775828im,1383.1841035760835 + 0.0im,1456.1112601658574 - 28.285677849354936im
4604,2.52,-0.6301128549254245,0.028247938499374296,-0.05201446437516445,-0.16074555015755976,546.998538018663,1376.7258648438324 - 34.396717276037435im,1459.6581473574868 - 28.96630015484535im,1396.093771451276 + 0.0im,1458.346165074669 - 35.38903533768487im
4605,2.43,-0.4244310048757697,0.033233060101708074,-0.034505413640924014,-0.379783879728053,591.05370829589,1372.4201278774974 - 50.48984438788855im,1447.7709318307216 - 20.81159676218437im,1392.606952433291 + 0.0im,1449.3278714889277 - 32.5857305107974im
4606,2.61,-0.49090292719254225,-0.002320051056600901,-0.08687765119729739,-0.3393023313824465,611.9429810822026,1372.067835501477 - 39.53476005648363im,1457.8408268617943 - 23.511987778800872im,1395.2339891586228 + 0.0im,1472.3636882868525 - 37.15171608543556im
4609,2.61,-0.46685273131925337,0.023914530117016147,-0.06590085147015971,-0.2943729624940099,592.9944550998526,1372.2133234125845 - 43.109585262888025im,1446.93961134822 - 20.12013399514095im,1394.6645263345504 + 0.0im,1447.5000349934664 - 29.824123133817263im
4610,2.34,-0.5175865127751691,0.08203087409839031,-0.0486433858310923,-0.2896935065872712,559.0075334814277,1370.6569721013807 - 67.56498079126915im,1445.5455212181896 - 16.79205253968638im,1373.5967705543067 + 0.0im,1437.1406850622877 - 25.45980328575037im
4630,2.31,-0.501704233178186,0.04488464083481239,-0.06664540564437038,-0.32156378260153207,583.3266462882154,1371.9183905112875 - 57.5337449470319im,1449.6475785558862 - 19.81994768218589im,1388.2228757172343 + 0.0im,1447.7751099567101 - 31.640387536149074im
4640,2.47,-0.5279074263413733,0.0544714011290024,-0.08084842326328029,-0.3515597429324685,604.6779816313732,1370.745039178761 - 62.275722684649836im,1446.6061780803734 - 21.256832550921885im,1387.7173117365517 - 9.680431087007571e-7im,1445.3052571511191 - 38.488257739718925im
4646,2.59,-0.4863498776482083,0.013601503354867643,-0.009461336781258631,-0.3063969237852269,572.3353263058145,1375.3143753414365 - 28.22590194619934im,1457.0882994420037 - 30.08860809685285im,1397.0538635300902 + 0.0im,1461.569058664615 - 37.85696886721378im
4647,2.54,-0.38515880479802495,0.0732988058031285,-0.013693412155482192,-0.38871731287534983,567.9839445492545,1368.0651710216289 - 66.42441724206562im,1444.0957258348574 - 14.140424603212642im,1374.3698691100424 + 0.0im,1436.4693689142928 - 21.906598925842353im
4649,3.46,-0.4553068108641758,0.0494119381509099,-0.022523140949154887,-0.3033000197339472,585.6625342982675,1375.2196686945977 - 41.45025549721369im,1438.8373345805267 - 23.12367210437105im,1396.3805799749646 + 0.0im,1438.5163927703206 - 32.84718926241695im
4653,2.84,-0.44026378141655487,0.010942441053195522,-0.053276515266251004,-0.3364389162094795,558.5291864928395,1371.2463420334484 - 54.60821457631977im,1460.3040925597852 - 15.529228225890753im,1385.572938479701 + 0.0im,1459.7040741728167 - 23.171282502935902im
4655,2.6,-0.4728379758535966,0.01990244642895344,-0.048215752919949235,-0.324715004103221,596.9117001936035,1374.1980905380208 - 37.78652090327992im,1448.982555168589 - 25.55163930973257im,1396.2255286884208 + 0.0im,1454.212603352239 - 36.702008340164674im
4656,2.41,-0.47436442737093437,0.09063094021055447,0.0032394676692888077,-0.3941071501216495,558.1284937585508,1371.940475569055 - 71.39160065148535im,1445.2848741099415 - 20.046097362432313im,1371.1699065959203 + 0.0im,1437.7774543367916 - 31.95064770845924im
4672,2.96,-0.48565630425633866,0.04650452568550367,-0.10401172577603174,-0.3185996628488185,620.973684462144,1366.984252520837 - 56.34699107408312im,1441.0053461586137 - 15.501233026775243im,1389.8740939253819 - 1.1755434319999e-7im,1438.1546977623154 - 28.702572186726773im
4688,3.36,-0.5013514626549861,0.045017715288336174,-0.02939347925252516,-0.2660405716917517,584.0955146779598,1376.5484569937753 - 34.76739572316171im,1440.7256273800365 - 27.313834986013873im,1397.1131932900466 + 0.0im,1441.8699410889353 - 35.92723627975114im
4691,3.36,-0.5835248471487586,0.015556540401123184,-0.052318594949429184,-0.2680528242148549,547.2871268275101,1376.3753264883628 - 47.41927686494261im,1469.6114740332548 - 24.81109115415734im,1391.6608529661828 + 0.0im,1473.2333511315703 - 35.48715499895009im
4692,2.65,-0.5428706835413999,0.0846330398569553,-0.022890096223537576,-0.28071132342483424,558.1409888346245,1375.9846663644369 - 60.08467389927491im,1442.1698440365712 - 22.47071331738306im,1389.8029691724093 + 0.0im,1436.590355910783 - 33.57355194389558im
4696,2.58,-0.5208986999181133,0.03200432176725014,-0.08524811715772396,-0.321564521389637,578.9192079971485,1371.0956345080485 - 60.12644624237519im,1457.0609057353624 - 18.64512586173649im,1383.6470571119125 + 0.0im,1457.0550071949983 - 30.562445039938634im
4698,3.8,-0.4941881788002959,-0.004218377405924553,-0.0632020898733793,-0.3116911130402993,549.6761441885749,1372.7865031496624 - 52.049604298651936im,1468.5580652908052 - 15.343975369300402im,1387.0150064434008 - 1.2282215994470249e-6im,1471.402149526734 - 22.91299330866527im
4700,4.5,-0.588970487492986,0.08145117218334592,-0.03558554551109719,-0.20018809542104882,579.206623345477,1381.270471675467 - 38.96184409942557im,1430.4471554852519 - 29.85307058768438im,1397.4171177926414 + 0.0im,1431.7574845626477 - 39.57459069750217im
4712,2.59,-0.45069189883102295,0.02669791855231356,-0.008457810743514035,-0.31985431077442816,573.3871819042643,1375.2048298368309 - 36.06092458124791im,1449.7608860724888 - 25.952053656106596im,1396.3471381367594 + 0.0im,1451.4140392877418 - 34.00231104383631im
4716,2.38,-0.448276212785361,0.05318214833171317,-0.06584540911122778,-0.3303649540640645,582.3550501279002,1368.2960308490467 - 61.75799755554007im,1446.4189082022563 - 14.704037888505464im,1381.6236736526419 + 0.0im,1440.8848950060221 - 23.559682351584907im
4722,3.19,-0.5091924062708603,0.08308855966492304,0.008637319219277961,-0.2934263159114246,560.3845741712832,1378.846685549194 - 50.50390964434522im,1437.9034715182656 - 25.84669048064468im,1395.2946939781552 + 0.0im,1435.641002955793 - 36.409312103570095im
4725,2.58,-0.5128177511099065,0.07266469358108747,-0.09561981551219373,-0.2548742112837298,577.1862265200677,1366.876154547174 - 66.43643090432637im,1444.039089304757 - 12.952732517286142im,1371.3438665403532 + 0.0im,1435.0413282633008 - 20.138256066445546im
4727,2.73,-0.4655861615191368,0.025264458308202026,-0.06592840745891972,-0.3321626677652574,559.7190303581224,1370.2858546307332 - 61.03588806571347im,1458.9754351445245 - 15.079760829965693im,1378.7245121284197 + 0.0im,1456.8704587128047 - 23.41915791330343im
4731,2.39,-0.4617931755323453,0.053109899293376756,-0.031413875016280186,-0.36662397047155487,580.1030442596974,1372.9656627216207 - 57.79314621137786im,1446.9953245357492 - 21.054123772862475im,1389.4511230669664 + 0.0im,1445.2038639358816 - 33.39244829404816im
4733,2.57,-0.49000841341514895,0.018871274020309907,-0.007715382817048654,-0.29742542825380924,568.8466097161232,1375.6123934307157 - 29.72872740557006im,1455.5870854147913 - 29.692457357266704im,1396.958305651755 + 0.0im,1458.6371029304246 - 37.11837593696512im
4736,5.71,-0.4371863454042349,0.006514405300153674,-0.10123871923984815,-0.2926243767395519,623.7676374958492,1368.4041928799168 - 37.30324902738614im,1442.6694356393662 - 16.23391131995453im,1395.6281749553102 + 0.0im,1445.454894808654 - 26.476689868371217im
4738,2.8,-0.4839942767658212,0.04563885482456509,-0.023881814138175896,-0.30304731337267254,578.6459765184975,1376.0759666049744 - 42.50659486477088im,1444.1038697443307 - 25.52178865513907im,1395.878239547559 + 0.0im,1444.5498361053683 - 35.366636598087545im
4739,2.24,-0.5192615159938692,0.05347022718373193,-0.05965305166699432,-0.2470511960231002,549.3384193290536,1372.216903798758 - 59.39055609255399im,1451.296976182961 - 16.94435940472858im,1382.7684635885612 + 0.0im,1445.113734621647 - 24.19679365995893im
4740,2.62,-0.5450993895732528,0.05161753149809028,-0.02702048336734945,-0.24737594503569224,562.7106070090608,1377.4891077267218 - 42.05003165460502im,1447.028929682186 - 27.621441043480427im,1395.739804547803 + 0.0im,1446.0946286492808 - 36.03962847170407im
4742,2.43,-0.4344820440982516,0.010783484424156886,-0.04506224215785783,-0.3617411726191951,591.2107253778618,1372.6560933805133 - 43.105823416489976im,1453.695099237712 - 21.85658926532325im,1394.2999226644092 - 1.3268851240132364e-7im,1459.0562038840853 - 32.38001598466163im
4753,2.52,-0.5082971187748608,0.05018230495523882,-0.026742397880591635,-0.30716807411843333,571.9347396367647,1376.4976441073622 - 48.0606395090407im,1447.1041543637014 - 25.904962730213363im,1394.3595512698228 + 0.0im,1446.9818360258216 - 36.73065545767241im
4754,3.23,-0.4035076628881047,-0.007931059464988184,-0.041383853970714736,-0.36164202074756746,558.4599547242767,1371.287541085165 - 49.64352354054888im,1463.4094559596347 - 14.783744599791763im,1388.647346002079 + 0.0im,1465.1921686225512 - 21.403767811016277im
4758,2.72,-0.4903537829614336,0.02827612719497664,-0.05543145672588788,-0.30041686599344525,547.0808563317676,1372.061385131837 - 58.960922332711725im,1459.5488364684118 - 16.385953790665837im,1381.4097427820793 + 0.0im,1456.5040684853582 - 24.26230236205131im
4762,2.46,-0.5256187332750548,0.04819813681715111,-0.02314928553157393,-0.2904903869355434,563.4371453376739,1377.1118121377287 - 46.515203946277126im,1449.9065113531576 - 27.09451881332522im,1394.4342861540977 + 0.0im,1449.6601852155206 - 36.952598375378564im
4763,2.62,-0.412222346994736,0.056322612376101415,-0.04421238920758418,-0.3440338805628425,578.3491746785627,1368.7407730499608 - 60.17922515552069im,1444.3129169558274 - 14.442253761221481im,1383.7460812830695 + 0.0im,1438.2868334209934 - 22.625028976166707im
4768,2.48,-0.5205340682326692,0.0586437689854936,-0.06632159857098241,-0.26443139460990034,573.6636268994662,1372.3747428058696 - 56.88853943372492im,1445.2361168718135 - 18.613693533425536im,1388.8537947360685 + 0.0im,1440.0523349269592 - 28.27862147428084im
4769,2.7,-0.4655093572996286,0.08146084373267162,-0.013719527601824759,-0.32431583333088376,561.4633881728818,1372.5404769799272 - 62.172742836603035im,1441.9703872485818 - 18.141101245971782im,1385.8448922792084 + 0.0im,1434.7731067141792 - 27.584908427063155im
4774,3.21,-0.46067858217472735,0.06592386064434473,0.005296094103206188,-0.2689340895123749,555.8073910353363,1375.813572334722 - 45.14719001427511im,1440.557446704779 - 21.734431080553787im,1395.163912668249 + 0.0im,1436.3619425268441 - 29.05388112962767im
4777,2.46,-0.4748757204469273,0.04868358392401222,-0.014391317527975032,-0.3729165676443662,558.0110442198201,1374.3374349612805 - 59.691808825283736im,1454.7008458126816 - 22.39700177372108im,1386.0667684610646 + 0.0im,1453.302750208102 - 33.86924449565784im
4781,4.23,-0.4644802090012215,0.049741225279792994,-0.07192644014736824,-0.31246504907668105,618.010541847476,1370.859386195739 - 47.924359272550404im,1434.4111083728287 - 18.0238635132288im,1395.5404266576836 + 0.0im,1433.3512274340833 - 31.63353706225434im
4782,2.7,-0.49126234856612766,0.061282452736790366,0.010006294680657168,-0.305646476245785,558.5189879885428,1378.0146202554943 - 44.93549407289218im,1444.6661049859267 - 27.382706342123143im,1395.4666344524592 + 0.0im,1443.6835258904994 - 36.230885171027346im
4784,2.44,-0.518289956715018,0.0658223368380096,-0.027336099312829976,-0.3010150214559553,562.4700694515583,1375.4619515293175 - 56.661552986791946im,1446.1884843589771 - 22.835859061084065im,1390.4811447553711 + 0.0im,1442.5373340817034 - 33.59315030014851im
4786,4.55,-0.484085766326906,0.08558005446071484,0.019203527688976103,-0.2614962957779711,563.4818814754937,1379.1787640819061 - 41.52460975537249im,1431.7889706524836 - 25.266219413447146im,1397.1310372428502 + 0.0im,1430.2458213450454 - 33.831992431486086im
4792,2.52,-0.5701553198798,0.03199990744150613,-0.022009822573617555,-0.23585512420676297,547.325896409368,1377.1324983285883 - 38.04324202277997im,1458.9956290880655 - 29.132684076553083im,1395.5615813763056 + 0.0im,1458.671589003212 - 36.44706088361242im
4795,2.48,-0.49348431337255966,0.06813589477407127,-0.06308220637220005,-0.33501812369539496,587.0935254971441,1369.4103015102073 - 64.81776207347126im,1444.0282838691091 - 17.266280788474116im,1382.4584834324182 + 0.0im,1437.9535154831701 - 28.94707635563907im
4799,3.49,-0.5383780122932087,0.048222600840072447,-0.060913175310291015,-0.2556913521528832,598.9256493251767,1376.5583822443075 - 38.718679162497075im,1438.2352097917126 - 26.95602833753789im,1397.0223610709186 + 0.0im,1440.3174320103565 - 38.476649317024886im
4800,2.35,-0.49467933010704496,0.038524348693824276,-0.03270753301793542,-0.29748910732602113,553.2590587960708,1374.2953286348804 - 52.68773700871256im,1454.5719548476336 - 20.86899443168982im,1389.641955526846 + 0.0im,1452.0229046567185 - 29.409036131115943im
4802,2.49,-0.43239879232172274,0.05618479666643777,-0.048218602759199286,-0.29620541459584065,562.1314730659652,1369.461362568226 - 59.92570429990321im,1446.4107395736003 - 13.900197507214783im,1381.7991296288676 + 0.0im,1439.2846812506514 - 20.38906566883704im
4806,3.18,-0.5436709453643396,-0.01787519923906674,-0.05831961537900806,-0.2851730040055333,580.6160922685191,1373.851707553948 - 26.35808975155664im,1473.1092301617361 - 27.1276627198961im,1396.8477405177125 + 0.0im,1493.15222537008 - 35.39020202349914im
4812,2.83,-0.578456873759317,0.09274214165967798,-0.0758034068641213,-0.2393642394968053,571.9813356885761,1370.888490073915 - 67.21398110907843im,1440.4080424482515 - 17.249664222633186im,1380.5401231911462 + 0.0im,1430.5923258911448 - 27.48037862981595im
4816,2.65,-0.4821267720904947,0.04648497225879378,-0.028204935626269058,-0.35887251430486955,547.8248369647375,1372.5035910829629 - 64.56309244779413im,1458.1715629121538 - 18.827393768305747im,1376.099567874268 + 0.0im,1455.0785207109204 - 28.762423530565627im
4818,2.31,-0.5784728929342784,0.07913163503795387,-0.07087351842247205,-0.26275148786397406,563.4327901966398,1371.8634522116279 - 67.55100595428411im,1446.9983409971292 - 19.033760808864834im,1376.6928700558349 + 0.0im,1439.3634441032405 - 29.595557520542915im
4824,2.64,-0.5285697140989412,0.04871109444455581,-0.099844058210948,-0.31201679430146007,615.0031888238619,1369.968368237257 - 56.670366703624374im,1443.1185455706836 - 19.45622149102356im,1391.2354836401823 + 0.0im,1441.852206768345 - 35.12919895756132im
4837,2.31,-0.46584349053052954,0.042988921835207965,-0.07320340596705836,-0.28009654706753345,554.5263044946889,1369.0092783084478 - 62.83790006900153im,1453.019010602728 - 13.155571315572418im,1373.9786248506036 + 0.0im,1446.7825088437694 - 19.425763264226067im
4839,2.43,-0.546422190301698,0.04204344702500335,-0.0778160562289997,-0.2934968538227405,572.0688422252011,1372.7495784574114 - 59.26405276544488im,1454.7370649202078 - 20.501581116764566im,1385.6489058480445 + 0.0im,1452.9803052943594 - 32.18166293395412im
4840,2.6,-0.594914954530929,0.03419651561334429,-0.09564810587320954,-0.20454693840383392,589.7389047104601,1375.2946321428226 - 40.72416776817811im,1447.9799512048428 - 25.971128213616794im,1395.914632372247 + 0.0im,1448.8553601415465 - 36.71720410101211im
4841,3.24,-0.3866619658811298,0.0015838536309158366,-0.015412296237708324,-0.39759926898098746,550.4779810866747,1371.877288695218 - 53.01377215067654im,1463.925105703841 - 15.60301947422747im,1386.7364256169542 + 0.0im,1465.241731705934 - 22.865388930537474im
4849,2.34,-0.45714674545186373,0.038240691523285096,-0.008844803790188326,-0.3057797357711961,548.879150763063,1374.4267593026293 - 48.92833469758411im,1452.8188198441526 - 20.791909211697767im,1391.6509731910273 + 0.0im,1449.7458892271104 - 28.159963680435045im
4851,2.25,-0.4297928738002104,0.05545814211281702,-0.012584986301034683,-0.3618147888507549,547.0386567208049,1371.2226479255257 - 64.00762275303471im,1452.7824615849304 - 16.61649554194486im,1376.40470819653 + 0.0im,1447.2559403762616 - 24.49228003337218im
4860,6.27,-0.4799224352793484,-0.02518016372961774,-0.027636541260537682,-0.27123724632411583,575.0516725227765,1371.879521979262 - 12.759793034019081im,1464.8900144311 - 25.241224016365695im,1397.4237752385732 + 0.0im,1471.8636908243661 - 30.210437229405503im
4864,2.99,-0.4633990797865215,0.03836331705362243,0.0007478672127070526,-0.3131189951691853,577.1838934520603,1376.6115990218486 - 32.796073807798535im,1444.9748137401334 - 29.127631466677755im,1397.1057024391862 + 0.0im,1447.1615758622313 - 37.08503490932329im
4877,2.53,-0.3340712036789927,0.023418012651895227,-0.056838891801867145,-0.39198557586376853,569.4077427283896,1365.5662421581685 - 63.15883765730473im,1453.9872731061264 - 10.109970589984568im,1370.995157330587 + 0.0im,1449.9348310647974 - 15.79478988975246im
4891,2.66,-0.4922680856746132,0.007096629394430266,-0.04609885443657366,-0.2683209492368002,552.5478993898981,1373.598946050047 - 43.327169897260035im,1460.6789065880455 - 19.595568732985758im,1392.7643929869866 + 0.0im,1460.1437396060887 - 26.547500222442235im
4896,3.08,-0.46019943424400966,0.06562313168876512,0.027997072535204053,-0.32620651530857264,562.143029941408,1378.4893793993433 - 42.4164471277563im,1440.829211569416 - 27.8656017119119im,1396.3784936811876 + 0.0im,1440.5833777362234 - 36.56560310064546im
4906,3.09,-0.5691221996573196,-0.011213626452812452,-0.048370536043807665,-0.25525173783097926,570.034706992667,1374.391775256278 - 24.273462619576698im,1473.3603395353664 - 29.121997098603615im,1397.0445013774013 + 0.0im,1486.196129562449 - 37.95110698646529im
4909,2.26,-0.43311025861777835,0.052071488639533564,-0.032072389144002136,-0.3259816230473886,545.3943111794517,1370.0926359106834 - 63.8982080089333im,1452.679537916341 - 14.470967956523486im,1373.313509724599 + 0.0im,1446.2473826041128 - 20.990566891686946im
4924,3.67,-0.39079081869507015,0.03297089191164728,-0.061011442809549093,-0.3913441216356574,628.1820431504452,1368.295252207523 - 47.99250079917802im,1437.6618393597857 - 16.48921222117903im,1394.3260270648525 + 0.0im,1439.8157892887527 - 30.3489464863043im
4930,2.47,-0.4661382406272131,0.053051543355506436,-0.03675880648925375,-0.27796127256362624,559.3931797873098,1372.5531715395296 - 54.03497000106352im,1446.6555977101798 - 17.608582587068533im,1389.1812760262555 - 6.644920178339534e-7im,1441.1565380368484 - 25.099419897788177im
4946,2.92,-0.45778743247561415,0.031193533474351498,-0.04764801060512268,-0.3542482185255559,548.3663541909452,1370.5052975222059 - 64.62442287956821im,1460.5519275672996 - 15.000505826355672im,1370.9551024880423 + 0.0im,1457.8001964611626 - 23.322939821927466im
4948,2.45,-0.5126994342056741,0.031116306018555157,-0.04209666801728347,-0.30818891162567974,573.7923132110601,1375.5469037234402 - 45.85323552336689im,1453.8666706047723 - 25.707591497454345im,1394.0554845034223 + 0.0im,1455.916746598204 - 36.56964979533391im
4957,2.46,-0.4945672300544181,0.031672065169714735,-0.0029849627568100667,-0.25513992182075884,548.2718595326995,1375.609488455696 - 36.61021652859756im,1453.253821204644 - 25.07176246130158im,1395.8051470844657 + 0.0im,1451.241475808231 - 31.04425310530435im
4959,2.57,-0.5397201205944223,0.011240652693478119,-0.08453971554667161,-0.24926829326032157,571.3369926052897,1373.354912658951 - 45.27526503345282im,1459.0033565455017 - 20.604601290615214im,1392.653171950878 + 0.0im,1460.239386340023 - 29.516627531941623im
4960,2.35,-0.46075206198344915,0.04347845340441177,-0.051687425476816935,-0.30935275054031935,572.956682170894,1371.5315360718212 - 54.997233402337095im,1448.2940461131416 - 17.576886223381152im,1388.588868113573 + 0.0im,1444.5455672256628 - 26.43349855987999im
4962,2.82,-0.4479578150817545,0.0061314922204108585,-0.009678966975336673,-0.340746781268406,550.4732078943455,1374.2422511000927 - 43.490607675238515im,1463.4582271778959 - 21.219042489529897im,1393.0054089768964 + 0.0im,1465.3037531818093 - 28.791011402107973im
4966,2.49,-0.4976269785182743,0.01423019156021476,-0.018423038882425587,-0.27016977443119117,557.1755993297413,1374.93790017082 - 34.03172703986221im,1458.1313673052928 - 25.448624114114395im,1396.055463503955 + 0.0im,1458.7319827326382 - 32.15006185998342im
