fval,d1,d2,d3,d4,lam,p1,p2
2.2698299319049533,-0.4554433545155888,0.048260477388463924,-0.09093345566550769,-0.5627906738541099,648.1350154386695,1375.9535124487873 + 0.0im,1456.7803230369543 - 23.18043579981556im
2.5450395089009072,-0.5802900103171804,0.07085028322979504,-0.10535868873607726,-0.4489661058928971,646.0993460811402,1391.8231293618542 + 0.0im,1446.2396563696568 - 35.88998778855775im
2.261287081938237,-0.418053218928592,0.06790108224792188,-0.060303435398923286,-0.6384649786323693,659.63740684688,1370.2432804896748 + 0.0im,1451.0638900843353 - 27.731378422506058im
2.406259027140305,-0.5011457004871887,0.04718842602358449,-0.09958270225137791,-0.5313344259078905,671.2599726220157,1392.2252462218366 + 0.0im,1457.6890362622094 - 33.1376701256844im
2.2008178068982867,-0.4268873326362616,0.06421186103524852,-0.030764793267124536,-0.6370395498150884,628.667999858685,1373.504552420726 + 0.0im,1457.8423171786926 - 30.466459513957638im
2.2700663950253888,-0.43264559015646536,0.03873200399517043,-0.08708464424865296,-0.6041290938366958,665.8817516289943,1382.4785079073151 + 0.0im,1463.659534227176 - 24.01149320759374im
2.194662752107643,-0.5823236858627845,0.08137745729909505,-0.09499708926788074,-0.48143649111387743,633.0885088930685,1380.9056777979315 + 0.0im,1447.2272923013968 - 34.794649832911986im
2.2494787657264284,-0.5099138138513218,0.06064025222513043,-0.08078485650816525,-0.5054921248953358,632.1667496943277,1385.3915956765652 + 0.0im,1451.5310714061213 - 29.401580383648785im
2.2682119113403094,-0.46465355752651405,0.048355865216977434,-0.05933566429106753,-0.5890905932943579,639.7995159075471,1385.654431923913 + 0.0im,1464.5793630538121 - 30.801298119029937im
2.613939476011707,-0.3536894438899534,0.0214096219021808,-0.06167020580093813,-0.6809781154406848,663.4563809617969,1380.257393205118 + 0.0im,1471.7195907033765 - 16.250093636470798im
2.2792978898298837,-0.5255609240115583,0.036263078875672955,-0.10853202185205867,-0.5117581090294991,659.6686479490442,1390.9824048594487 + 0.0im,1467.0727181484913 - 29.90172202871749im
3.0031995291526403,-0.45861271956034777,0.02687636938896281,-0.12773434799116012,-0.5660050283265133,662.6653858522734,1368.4355062755376 + 0.0im,1466.7504843747174 - 14.937778124467505im
2.863728586145675,-0.4536289355918443,0.031034221645551033,-0.08750852482386043,-0.5717005878081295,635.2432713919818,1375.2985830498087 + 0.0im,1467.3501467838028 - 19.402678987195454im
2.4644970344157917,-0.32837009124937144,0.029706834695294934,-0.014748698077569455,-0.6831910390229508,655.6934626227874,1392.02147206945 + 0.0im,1465.390023043318 - 27.558823928616825im
2.4345105587041145,-0.3214571453048675,0.027817379321530708,-0.05208715017859533,-0.7100572013590462,667.2188758415319,1376.01583487989 + 0.0im,1467.621590688321 - 17.143606722270828im
2.710880744798061,-0.43850449220146565,0.053525956686188585,-0.08250609645032612,-0.5757340397928151,669.8255896587032,1387.752761663681 + 0.0im,1450.358850444276 - 28.26729687694897im
2.4612682243488004,-0.5228518543111228,0.04147268823685044,-0.10038027822473747,-0.49915998182404253,630.5755909632511,1382.5818805624065 + 0.0im,1462.612171831192 - 25.230645483018012im
2.461859331762032,-0.41949481725183896,0.023798729181210558,-0.06600429514659248,-0.6376752511178891,665.1293204031806,1389.3077214658028 + 0.0im,1479.48516350199 - 22.422163685875447im
6.596396902867591,-0.42353898340487567,0.05353933672783005,-0.003897588690245146,-0.663658405325934,614.5589331734537,1381.3056586631596 + 0.0im,1471.4611112545044 - 33.727438226470746im
2.2247438911917463,-0.4245743970016455,0.06723821980171225,-0.03360495748914774,-0.6644011297916406,653.4013434162198,1383.1758245569245 + 0.0im,1457.652512306729 - 36.83418237961051im
2.3747289312810933,-0.29524244077388573,0.04607256111117139,-0.02014582635499739,-0.7372677611238633,663.9064532194947,1377.8431851704702 + 0.0im,1458.880754185942 - 23.611704333685793im
2.196219393971325,-0.44293631025066826,0.060754336612264245,-0.054859617297632474,-0.6153297512023487,637.1233366854258,1369.6428105626503 + 0.0im,1457.9095147765756 - 27.969220888156045im
3.4584703058949584,-0.47093722143839184,0.024954589914329507,-0.08655713946388785,-0.585299564783246,635.1629782841036,1377.2195853195378 + 0.0im,1476.7409735712495 - 17.108366508542428im
2.5298766928276706,-0.3574730649701055,0.05739264917531649,-0.01717236815009239,-0.6644761433357397,646.7278828106676,1386.4831541098335 + 0.0im,1452.4174246719701 - 29.712469329780273im
2.51520305673044,-0.449165575651223,0.042223075536147125,-0.08449021095025731,-0.5404895696181458,624.2812462305114,1369.1263761312975 + 0.0im,1457.618157305366 - 19.77478419936607im
2.285290621883688,-0.5164370675628889,0.06728158892355503,-0.06809600413873068,-0.5407773782387394,643.0470977076519,1389.582909356474 + 0.0im,1453.39609912573 - 37.36152625812661im
2.4313151072745236,-0.5983852199023298,0.05171417578312734,-0.10373073972450067,-0.45236482025480085,621.8284591341854,1386.6954948530101 + 0.0im,1464.1689461971991 - 32.445625546023294im
6.8303000290387645,-0.526248896554359,0.0495947488937033,-0.08382505209991259,-0.5695264666827153,636.0182649888453,1376.7024488409686 + 0.0im,1473.495825135436 - 30.27938707400142im
4.094426555742856,-0.46163853727956483,0.0745837314373764,-0.08233036194592547,-0.583985275734125,689.4006789191162,1391.5440157226224 + 0.0im,1439.6184666661707 - 35.402553173788924im
2.482616719004269,-0.5024933382002653,0.06092146961824877,-0.06247626261954391,-0.5399949312142777,648.4301743244994,1393.5135026263144 + 0.0im,1454.418786731994 - 38.62564081430276im
2.139684394142054,-0.555169746173381,0.06512787432381584,-0.1189808778033009,-0.5031221295358881,657.4077312356291,1380.2504407489369 + 0.0im,1452.870276124034 - 30.858200979493297im
2.798705091242578,-0.4246804782374352,0.06302956859101443,-0.05879570841443336,-0.6215896806640479,671.979098170823,1388.889282194177 + 0.0im,1449.9469101620307 - 33.612379757771684im
2.245914604770504,-0.36309001037923777,0.046071538095477996,-0.029118136006348223,-0.6950864156257874,661.6341397534383,1386.1347035612027 + 0.0im,1464.7274335881843 - 30.161803239057967im
3.079511687071001,-0.42057429821332404,0.07121011879263883,-0.060229169313115644,-0.6106701663294842,666.4508037336952,1384.7055373194594 + 0.0im,1443.4741032383263 - 29.97732224995046im
2.4956347653722677,-0.5157718485704541,0.07002775488179933,-0.10288356525192235,-0.5102444631125296,655.6180301647295,1382.661553056337 + 0.0im,1445.0342658389868 - 28.93497755253029im
6.547534900400007,-0.4210045773958915,0.07664344086295319,-0.025702835672899486,-0.7042945546998011,653.4962663693881,1365.4912533602198 + 0.0im,1457.7109942949883 - 38.25242946614824im
3.3284662231025948,-0.5559354718399104,0.028920274966652587,-0.1170396831320881,-0.502210847519871,634.7318219681098,1382.3069548327578 + 0.0im,1476.7712071886458 - 21.46562442577107im
3.2745814586126274,-0.3610782089178805,0.045830240677740684,-0.048908163163296534,-0.6557073031761749,683.1518090259495,1391.6393615323439 + 0.0im,1453.6801417411432 - 30.165350720300168im
2.432584515806448,-0.5420747687988945,0.03539755461328198,-0.0862700386548509,-0.4940918122022764,632.8839032542472,1391.9499348474958 + 0.0im,1470.661699403328 - 31.059407526274807im
2.2570611113061103,-0.46315221512448396,0.04118928660739789,-0.07215167652493353,-0.5788480838856223,659.4842952520262,1391.212240723549 + 0.0im,1465.1373207823135 - 31.981850037878235im
2.2817342711772426,-0.5204882182214701,0.05045772830557293,-0.09106844183969151,-0.5054661209429444,649.0113154626413,1391.2579911118735 + 0.0im,1457.0500769340174 - 32.70985909592113im
2.2648089673699703,-0.48753347651711737,0.04452720921416906,-0.08255847518426086,-0.5278493426704943,640.4851577409462,1387.787301647427 + 0.0im,1459.0553847102549 - 28.121779496767335im
2.481100122283545,-0.49461133938161667,0.023687326648214123,-0.06654778613034727,-0.5372283231813085,663.5655883469897,1396.992921837222 + 0.0im,1478.9346545843794 - 36.06760649919449im
2.6188296837752416,-0.3838436196125132,0.03060272144029572,-0.05148857276149389,-0.6506917390067336,641.5148131373888,1378.629986414189 + 0.0im,1469.1270364934724 - 20.328624866638634im
2.683276174181781,-0.4495969044659972,0.02643010166459148,-0.06490610454872646,-0.6005911200538646,643.187290134448,1387.7177143874214 + 0.0im,1477.0430805906788 - 23.49359974207621im
2.2711870785810637,-0.4136629288568364,0.04768640832511479,-0.033680753960028786,-0.6585288923680106,645.8952517299771,1385.7703759866997 + 0.0im,1468.8214616354633 - 32.2261838408984im
2.6533543653610345,-0.4506265532837614,0.04114721453853008,-0.0541820871446064,-0.5864662902108569,668.4688427055306,1395.8493819103214 + 0.0im,1464.6626110186448 - 38.46388684847305im
2.3554709202477517,-0.4073791037646457,0.05299228220318525,-0.07074831326414148,-0.5850156383055451,639.9569058362717,1369.3684587443595 + 0.0im,1451.7681853199053 - 20.925740531638645im
6.842324091007113,-0.6513657109644524,0.05133727629252509,-0.1010922145153138,-0.4072064710431818,603.2806240748345,1388.7062044208756 + 0.0im,1468.8989623554176 - 34.747647246633065im
2.7206495485378963,-0.58628658837095,0.052545762202084886,-0.11122453564007852,-0.43329139571201086,659.6959085306357,1396.3143267434693 + 0.0im,1454.274538007102 - 39.2662844780745im
2.902545582090867,-0.448639490865531,0.016374108703308153,-0.10568814433470483,-0.5389315962759448,645.0432201306434,1383.485006868206 + 0.0im,1466.4552986370202 - 17.096164367758806im
2.1578500391616613,-0.6002172275833335,0.06875706104186718,-0.12000523553529813,-0.4355865175847605,631.6279086513898,1381.0614624662203 + 0.0im,1450.4517817363824 - 30.40923004377128im
2.344759956023557,-0.5731925383931004,0.07035924900497068,-0.08511833542152371,-0.4775410534785168,638.0324279070792,1391.9806502307076 + 0.0im,1451.447153986982 - 39.17043425340105im
2.2084521353465942,-0.4993009963111737,0.06527730402067694,-0.0896098374097562,-0.5509764066050278,654.4782423542893,1381.3028630374356 + 0.0im,1451.7466096105907 - 30.5977431778586im
2.304601443268932,-0.5493109032151697,0.03964856573402442,-0.13761548590663575,-0.4558217040180873,660.3198799746258,1388.6331813480215 + 0.0im,1457.5792874334866 - 26.362728509483134im
4.346971052630072,-0.49409632237656326,0.07878397274101628,-0.08248505204210554,-0.5249124296562315,671.2317272609081,1393.8341739536017 + 0.0im,1435.8520267491947 - 35.53401708855926im
2.2243276752243,-0.47303871728100794,0.04942517687162237,-0.06797484395812266,-0.5674176119787054,646.1186387651713,1388.3762146598979 + 0.0im,1460.6459869420473 - 31.569996645769738im
2.549020198882626,-0.5016176659883415,0.05166234154561172,-0.10718873201146883,-0.49606374435789746,658.5936077105952,1388.9914882908372 + 0.0im,1449.9284731688242 - 27.868668194889896im
2.2067681787973625,-0.40695310199010715,0.05067440092186388,-0.04080802849416301,-0.6578678896220336,651.3914928078837,1383.551548250941 + 0.0im,1464.0866018399465 - 30.716837030724182im
3.1256369453411432,-0.5076392352468121,0.027726851609885673,-0.07359612039953785,-0.5365624475297237,617.9048712781505,1385.6515095619063 + 0.0im,1476.1919948083817 - 23.252111065699147im
2.247939809478891,-0.5255807076970032,0.06270270995838449,-0.10491199869357754,-0.4732402225261457,629.0647275799505,1374.3009197700687 + 0.0im,1448.9684158247067 - 24.192361834315413im
2.9830971303496523,-0.40145920396510343,0.05532522777135918,-0.034129386955728355,-0.634056978529719,666.1915251845007,1393.7675845848853 + 0.0im,1453.9594012325892 - 36.81702979132646im
2.3871228900741377,-0.4912014357420673,0.028640415435649304,-0.08160659169169045,-0.5098232627041746,637.5657655023278,1392.030235416285 + 0.0im,1465.5029834680847 - 27.060540839442268im
2.617047949375858,-0.515783744550715,0.04254774770728055,-0.10927179118379707,-0.5090200699579147,631.4817262461796,1372.4843729633556 + 0.0im,1462.2059626864889 - 22.132138172807775im
2.5025018679881925,-0.5680442791891763,0.04170183292964753,-0.10751104243733367,-0.44063019534997816,655.1232403092228,1396.022189749842 + 0.0im,1459.1313170463088 - 35.92801326938636im
2.8773294588380343,-0.5656711614916741,0.03775395307352035,-0.11961598257839931,-0.4222276391174068,665.9083385596891,1396.726303264706 + 0.0im,1455.6983140696009 - 34.71266980265418im
3.971162842159334,-0.46252671021774505,0.06384958369844254,-0.07069009404091836,-0.535523711992561,666.6788339477064,1394.812395866649 + 0.0im,1442.003020750895 - 34.198309304090955im
6.690507779870518,-0.4985803258672173,0.05463875703371055,-0.07723885267896631,-0.5812321602238547,641.8510262442412,1377.740645706919 + 0.0im,1465.4820553721784 - 30.738643138251113im
2.508555370648162,-0.5218387916080065,0.04671608817368407,-0.1303074122616414,-0.42686872307044993,623.3872801006654,1371.245475355728 + 0.0im,1450.595782266663 - 18.375173008898162im
2.181303365027515,-0.4572054902835774,0.0537058999312604,-0.07261671488620233,-0.5987929448967912,653.1564422940493,1381.2142955484644 + 0.0im,1459.9727467558191 - 29.253260753548133im
2.6147791655718358,-0.43590786712135166,0.05930963714507488,-0.0976745081291546,-0.5768600467684207,670.6293399077938,1375.396098380079 + 0.0im,1447.9641614468094 - 22.961984049942934im
2.897082224264801,-0.45131932740419545,0.04305387788566516,-0.05873827396865137,-0.5749808898875394,671.059960568832,1396.0531188297387 + 0.0im,1460.1888903740146 - 37.9222355448882im
2.6773771775220636,-0.4303572020217465,0.039124974722993575,-0.06361090820418887,-0.6240981022057457,637.8077145701556,1373.5629983243666 + 0.0im,1469.0466298867982 - 22.456719127477804im
3.105279025278824,-0.564708675598459,0.08107392754237606,-0.12140159713342494,-0.4552580164593495,659.3021109276367,1386.4138344512648 + 0.0im,1437.1441863028297 - 30.453630431919166im
2.2293943382109314,-0.4889012526572795,0.05628806838609938,-0.05751734316872752,-0.5655841764358277,640.099887428945,1389.6940990913465 + 0.0im,1460.2780105399715 - 35.689475479072634im
2.277668095743671,-0.4347200531537916,0.04912368868437008,-0.08751522121317817,-0.5809639161251912,652.6933210882686,1373.9873288310084 + 0.0im,1455.5892068402406 - 22.346686623160537im
2.699422324516601,-0.4293424847716676,0.05832659368048241,-0.060515081194664484,-0.6225674657590721,675.4627848090828,1390.605792830678 + 0.0im,1453.7056291330996 - 35.19223016540228im
2.866407180534485,-0.6137117913158291,0.0247273197556568,-0.1461121691280856,-0.42478931727019714,646.1500945257648,1390.6317076664043 + 0.0im,1475.7215447236863 - 25.200359705478817im
2.2854220894149577,-0.4746562383316227,0.05186737357755352,-0.09255615551098721,-0.5392429115269504,636.7549550669632,1371.0837087106663 + 0.0im,1455.540900710349 - 22.8237554418406im
3.52074241449944,-0.47618654779077596,0.059551955924607415,-0.05170521896632665,-0.5376187209087782,658.5271126781904,1396.633622042746 + 0.0im,1449.2134953605084 - 39.94927910675594im
2.1982204265188026,-0.48087694093050953,0.06735785658977711,-0.06669153874704949,-0.5936284616253533,653.7394861522071,1383.5009523879094 + 0.0im,1454.745322999705 - 35.00809283813191im
2.7161163691117003,-0.3974800769297513,0.02375179706267734,-0.06263298637994487,-0.6284796949204687,644.0326374008632,1382.2392666600686 + 0.0im,1470.7088881990976 - 19.09633932039446im
2.4010603893731037,-0.5970683826323708,0.0491753497543735,-0.10736053201042609,-0.4563713373934992,629.7626932452911,1388.7143322097345 + 0.0im,1465.7151734115953 - 33.46581628215453im
2.7384183906932695,-0.4680864623425722,0.05260702193349154,-0.06673383940710342,-0.5757412901154397,671.4372255756454,1394.634542290516 + 0.0im,1457.068210620669 - 38.756521039146506im
2.23973909070613,-0.56827907754701,0.05008756249817971,-0.11171468133271426,-0.45853124071925466,646.3963102180726,1391.3818754554075 + 0.0im,1457.8046737759396 - 32.934134242421266im
3.261874595686714,-0.38508799755759493,0.03216710735319353,-0.044774529248422734,-0.6265317767196862,682.0532709278361,1396.1771198168103 + 0.0im,1462.3973695877316 - 34.166993537800934im
6.5795439481211275,-0.43671040002562544,0.05923405988609464,-0.034698841608977245,-0.6466025577964846,629.7954621093966,1371.4673966936111 + 0.0im,1464.318779167481 - 30.937699152253423im
2.501758369591356,-0.33975353389138885,0.04320233885461098,-0.008340623551130341,-0.7296929315604392,635.3379480233592,1372.2504709382051 + 0.0im,1470.3505549710353 - 24.406359506742856im
2.5768005450207823,-0.47413470512772166,0.025210867475672263,-0.0956567382488428,-0.5442567053938692,647.7176831966814,1387.0462411575913 + 0.0im,1468.9668645053061 - 22.28450768047565im
2.346050397327754,-0.505122657601653,0.0464377790598934,-0.05744560452849194,-0.5695275793553767,641.5925072982958,1392.075697226557 + 0.0im,1473.0447795311602 - 38.50583614734238im
2.261207125757097,-0.4631986181502594,0.05295729184327627,-0.04621726029143951,-0.5884327849489596,629.5482635424152,1385.4319219940985 + 0.0im,1462.507583990276 - 31.834163646056563im
3.2887387847491247,-0.4418330376977158,0.03839593190326225,-0.07260431259983328,-0.5811010475301747,689.4116294032342,1396.3262272816996 + 0.0im,1460.1562404885424 - 36.8858563823696im
2.473339670854286,-0.5957319536834162,0.07519999045339022,-0.12557937243672793,-0.4129884041485477,638.4843943224398,1384.6691063563558 + 0.0im,1442.2121003895525 - 29.305545184707437im
2.3512651774096955,-0.33146612874551773,0.03147550229876388,-0.034196211243018776,-0.7091469960187277,675.3021526303552,1388.8884849808271 + 0.0im,1468.8090765079055 - 25.81815901025057im
2.9452843350335156,-0.47835446003592363,0.06006747064034888,-0.10394777475573,-0.4887829654525792,649.9110231882423,1383.6811507360956 + 0.0im,1442.8211475349908 - 23.3005162488627im
2.1984812413064914,-0.37982255282314303,0.05058343127231405,-0.03705515793270113,-0.6983203920057346,667.0271864365764,1383.8881173483153 + 0.0im,1465.701909102542 - 31.537051962963247im
2.3259420659705876,-0.46810044621303415,0.030264621588308567,-0.07089315701773646,-0.5773355704451333,667.8063151169608,1394.8068588325978 + 0.0im,1474.8535071290014 - 33.502618125013775im
2.6002923161475118,-0.4839644759907527,0.053352376578550735,-0.06130219243156302,-0.5305568884113419,646.8482177165256,1394.2494622057693 + 0.0im,1453.9639012219516 - 35.33778513976752im
2.5186064513690996,-0.5651443929198778,0.05150236007463326,-0.09792758711247809,-0.48709163170012015,621.9426016987974,1380.5833914531404 + 0.0im,1463.9004960332595 - 29.23597374980799im
2.349069469408973,-0.4818765355234906,0.04968325235502659,-0.07465165357987034,-0.5482966948629419,626.9484436055695,1377.84171462165 + 0.0im,1460.126186987291 - 25.84248676553816im
6.7311175455080186,-0.4321041331216311,0.046342336673725615,-0.03632150132423956,-0.6507034418837115,628.9536454734487,1376.6881315021556 + 0.0im,1472.8489926853829 - 28.164913755885678im
2.1784946173927695,-0.49741625725154665,0.05997091603680476,-0.07585977158399987,-0.573567864480785,648.5246809834314,1383.2078447783915 + 0.0im,1459.6065370040246 - 33.43599663791364im
2.3938295831690217,-0.4000637238216462,0.03933370741982074,-0.04976693174489357,-0.6292342676262254,637.4652802049418,1379.6568824344884 + 0.0im,1464.2487886233425 - 23.57284796083592im
2.6479215339484226,-0.5312514644168272,0.06933077174306851,-0.09135073067852824,-0.5277213773515813,667.0385711304651,1392.19107356553 + 0.0im,1448.9317041663417 - 39.26717980080864im
2.3008438905274935,-0.5015034242395161,0.036716622809268046,-0.09086165233534593,-0.5441101065620714,670.7555358470752,1394.2249638966402 + 0.0im,1469.138942776347 - 34.82432427656563im
2.3075464090659152,-0.4629931109189017,0.06275542436438535,-0.053498606018916775,-0.5734602529981263,640.7528901407101,1387.4937221289815 + 0.0im,1452.6568618785664 - 32.79980397703541im
2.24264058325139,-0.3137613447504165,0.04672822530915226,-0.0025802101349765155,-0.7426836304734128,645.5521775314097,1377.6453915596708 + 0.0im,1464.868051245783 - 26.214883095074168im
2.6648802466451005,-0.49736527216758275,0.03455311229963928,-0.10459832081685655,-0.5107593828195464,631.4183293900761,1378.7377189430654 + 0.0im,1463.1631794230582 - 21.16995454742773im
2.3798902983852743,-0.48673757089855724,0.07256321471922943,-0.08349091882163842,-0.5634521010761726,657.7546679618418,1380.147561300725 + 0.0im,1447.0106480405818 - 30.670329334187283im
2.49812726797387,-0.4200807873363812,0.04772947592248226,-0.04811096127384264,-0.6359241827422786,630.9491707549817,1368.4757744499993 + 0.0im,1465.2700839601066 - 24.62832634566135im
2.291603143692197,-0.40572319050682637,0.04340609998690278,-0.023076099652210726,-0.6541372350935449,640.5339115708432,1389.1044148703845 + 0.0im,1469.9110633834214 - 32.5762291483242im
6.495188302603294,-0.4046696304860977,0.07176053193703805,0.001910536794506923,-0.6978224697800883,628.3152591555324,1375.9644210469685 + 0.0im,1460.1840873825502 - 37.507675458398964im
2.18726742215206,-0.4742442463185237,0.06358668171932194,-0.06162758530854229,-0.5969584557113308,650.0244139939927,1384.4081790533141 + 0.0im,1457.1211290522253 - 34.74143316230846im
2.193287947898829,-0.5669405311478217,0.07600173426518698,-0.11217764412166034,-0.4927716849056024,650.3398188384725,1378.7944778863862 + 0.0im,1447.4180407777494 - 32.05079266038911im
2.538409796737141,-0.515260807132609,0.05355768974228367,-0.07127723247179979,-0.530141104655659,612.0807567427387,1373.3173968371354 + 0.0im,1462.257281062269 - 27.08829767157696im
